rpm,speed,temperature,throttle,battery
3.423632324218750000e+03,9.571155548095703125e+01,8.974530029296875000e+01,8.654318237304687500e+01,1.296593475341796875e+01
1.199091308593750000e+03,3.424483489990234375e+01,9.018232727050781250e+01,2.578095626831054688e+01,1.369874858856201172e+01
2.286539306640625000e+03,6.364636230468750000e+01,9.014888763427734375e+01,8.341272735595703125e+01,1.327123737335205078e+01
1.421004394531250000e+03,3.926942443847656250e+01,8.625890350341796875e+01,2.801939582824707031e+01,1.424515056610107422e+01
2.766604492187500000e+03,7.736121368408203125e+01,9.107695770263671875e+01,7.348496246337890625e+01,1.392182540893554688e+01
3.845969482421875000e+03,1.078822555541992188e+02,9.315987396240234375e+01,2.168975639343261719e+01,1.238276958465576172e+01
3.016413574218750000e+03,8.507572937011718750e+01,9.021881866455078125e+01,3.509212875366210938e+01,1.380136203765869141e+01
1.162985229492187500e+03,3.166299438476562500e+01,8.860489654541015625e+01,6.988528442382812500e+01,1.411317729949951172e+01
2.229748291015625000e+03,6.237511444091796875e+01,8.767332458496093750e+01,6.124455261230468750e+01,1.217539978027343750e+01
1.920145019531250000e+03,5.354048156738281250e+01,9.258286285400390625e+01,5.040693283081054688e+01,1.302691173553466797e+01
3.912360595703125000e+03,1.097405166625976562e+02,8.714756011962890625e+01,9.236956024169921875e+01,1.433836364746093750e+01
1.696736328125000000e+03,4.709656524658203125e+01,8.896360015869140625e+01,6.387555694580078125e+01,1.262219905853271484e+01
2.504413330078125000e+03,7.020989227294921875e+01,8.704570770263671875e+01,1.789776229858398438e+01,1.346698570251464844e+01
1.142989868164062500e+03,8.114069104194641113e-01,9.443688964843750000e+01,5.049692153930664062e+01,1.441336917877197266e+01
1.185109130859375000e+03,3.260007095336914062e+01,9.054597473144531250e+01,5.365138626098632812e+01,1.389472675323486328e+01
1.944431396484375000e+03,5.488066864013671875e+01,9.173799133300781250e+01,5.610411071777343750e+01,1.394029998779296875e+01
2.341911132812500000e+03,6.622423553466796875e+01,9.456492614746093750e+01,3.412818908691406250e+01,1.387191581726074219e+01
2.129309326171875000e+03,5.954889297485351562e+01,9.333999633789062500e+01,8.208666992187500000e+01,1.373714923858642578e+01
1.910499023437500000e+03,5.393567276000976562e+01,8.957961273193359375e+01,4.558065414428710938e+00,1.307556629180908203e+01
3.932907958984375000e+03,1.096734619140625000e+02,8.716185760498046875e+01,4.024342727661132812e+01,1.256506061553955078e+01
1.491558593750000000e+03,4.275212860107421875e+01,9.216665649414062500e+01,2.866920280456542969e+01,1.389429092407226562e+01
9.903587646484375000e+02,2.789671325683593750e+01,8.855223083496093750e+01,4.212320709228515625e+01,1.335612773895263672e+01
2.249594726562500000e+03,6.380086898803710938e+01,9.486849212646484375e+01,2.606861114501953125e+01,1.257988166809082031e+01
1.209063720703125000e+03,3.350281906127929688e+01,8.723050689697265625e+01,4.017620849609375000e+01,1.363870525360107422e+01
8.416591796875000000e+02,2.404509353637695312e+01,8.825409698486328125e+01,1.677322387695312500e+01,1.301687622070312500e+01
1.309006347656250000e+03,3.688638305664062500e+01,8.806861877441406250e+01,6.757925415039062500e+01,1.335034084320068359e+01
3.712937988281250000e+03,1.038456954956054688e+02,9.353391265869140625e+01,1.833233833312988281e+01,1.306400871276855469e+01
3.866729003906250000e+03,1.081584167480468750e+02,8.944017791748046875e+01,3.983481979370117188e+01,1.424045944213867188e+01
2.029211791992187500e+03,5.680081176757812500e+01,8.988336944580078125e+01,8.097893524169921875e+01,1.384902191162109375e+01
1.775751098632812500e+03,4.988833236694335938e+01,8.954641723632812500e+01,4.294300842285156250e+01,1.383581733703613281e+01
2.187164794921875000e+03,6.159439468383789062e+01,9.484404754638671875e+01,8.944638824462890625e+01,1.260571479797363281e+01
1.169568237304687500e+03,3.262882232666015625e+01,8.555395507812500000e+01,1.746414756774902344e+01,1.213345527648925781e+01
2.460346679687500000e+03,6.954270935058593750e+01,9.272012329101562500e+01,6.616613006591796875e+01,1.293414402008056641e+01
3.688886474609375000e+03,1.029482879638671875e+02,9.142296600341796875e+01,1.209693050384521484e+01,1.263471126556396484e+01
3.769505859375000000e+03,1.048727645874023438e+02,9.028657531738281250e+01,6.019969558715820312e+01,1.384378814697265625e+01
2.217766357421875000e+03,6.271688461303710938e+01,9.253309631347656250e+01,5.428742980957031250e+01,1.264326190948486328e+01
1.639414916992187500e+03,4.627063369750976562e+01,9.139038848876953125e+01,9.623045349121093750e+01,1.323452949523925781e+01
1.080479736328125000e+03,2.959208297729492188e+01,9.461898040771484375e+01,9.085807037353515625e+01,1.374926757812500000e+01
2.155610595703125000e+03,6.123754882812500000e+01,8.847672271728515625e+01,7.573728942871093750e+01,1.316311836242675781e+01
1.303945190429687500e+03,3.697374343872070312e+01,8.702891540527343750e+01,8.780292510986328125e+01,1.372725772857666016e+01
2.476103027343750000e+03,6.940142822265625000e+01,9.159285736083984375e+01,1.050782585144042969e+01,1.206722450256347656e+01
3.875352539062500000e+03,1.086128768920898438e+02,9.225057220458984375e+01,2.607720565795898438e+01,1.285224914550781250e+01
1.101892822265625000e+03,3.162474441528320312e+01,9.270090484619140625e+01,9.327090263366699219e+00,1.364057445526123047e+01
2.767157470703125000e+03,7.717238616943359375e+01,9.071842193603515625e+01,1.535797786712646484e+01,1.384942531585693359e+01
2.237881835937500000e+03,6.213416290283203125e+01,8.526959228515625000e+01,7.049156951904296875e+01,1.412472438812255859e+01
3.060258789062500000e+03,8.603605651855468750e+01,8.695227813720703125e+01,9.086515808105468750e+01,1.326761341094970703e+01
1.153361694335937500e+03,3.236200332641601562e+01,9.422415161132812500e+01,9.236098480224609375e+01,1.201208686828613281e+01
2.720121337890625000e+03,7.658674621582031250e+01,8.505278778076171875e+01,1.370435428619384766e+01,1.203109073638916016e+01
2.787480468750000000e+03,7.848954010009765625e+01,8.621959686279296875e+01,5.908771133422851562e+01,1.381848812103271484e+01
3.451305664062500000e+03,9.643880462646484375e+01,9.082826232910156250e+01,9.786274719238281250e+01,1.246605491638183594e+01
3.463745849609375000e+03,9.740656280517578125e+01,8.746818542480468750e+01,4.735937500000000000e+01,1.265603733062744141e+01
3.107663085937500000e+03,8.674031066894531250e+01,9.448102569580078125e+01,2.279571723937988281e+01,1.204327869415283203e+01
3.509997558593750000e+03,9.837284851074218750e+01,9.348772430419921875e+01,5.064733123779296875e+01,1.255759048461914062e+01
9.061411743164062500e+02,2.578454589843750000e+01,8.866357421875000000e+01,1.001147842407226562e+02,1.271578788757324219e+01
3.996927978515625000e+03,1.117492904663085938e+02,8.501929473876953125e+01,9.529287719726562500e+01,1.204994964599609375e+01
2.000354248046875000e+03,5.689388656616210938e+01,8.786523437500000000e+01,5.154342651367187500e+01,1.370477008819580078e+01
9.428770751953125000e+02,2.561767959594726562e+01,8.792059326171875000e+01,4.901975250244140625e+01,1.346611309051513672e+01
3.869034667968750000e+03,1.087292251586914062e+02,9.487938690185546875e+01,9.712612915039062500e+01,1.429727458953857422e+01
3.407974609375000000e+03,9.590568542480468750e+01,8.665197753906250000e+01,9.364141845703125000e+01,1.238924694061279297e+01
3.447810791015625000e+03,9.721707916259765625e+01,9.091362762451171875e+01,3.385914611816406250e+01,1.311562538146972656e+01
3.243908935546875000e+03,9.135356903076171875e+01,9.011145019531250000e+01,6.323678207397460938e+01,1.259789180755615234e+01
1.680471557617187500e+03,8.691428899765014648e-01,8.971792602539062500e+01,8.844084930419921875e+01,1.289787292480468750e+01
3.783294189453125000e+03,1.053380508422851562e+02,8.730672454833984375e+01,1.113830852508544922e+01,1.437229824066162109e+01
1.699447631835937500e+03,4.785145568847656250e+01,9.360247039794921875e+01,9.881668853759765625e+01,1.217679595947265625e+01
3.820111083984375000e+03,1.069296112060546875e+02,9.028036499023437500e+01,9.813719177246093750e+01,1.291601562500000000e+01
2.245831298828125000e+03,6.244602584838867188e+01,9.462335968017578125e+01,8.441646575927734375e+01,1.410414218902587891e+01
3.204718261718750000e+03,9.021139526367187500e+01,9.414111328125000000e+01,3.792267608642578125e+01,1.207740402221679688e+01
2.385887207031250000e+03,6.654855346679687500e+01,9.140889739990234375e+01,3.570991516113281250e+01,1.376261425018310547e+01
1.502654663085937500e+03,4.187253570556640625e+01,9.442568206787109375e+01,7.341463470458984375e+01,1.253810977935791016e+01
1.796439819335937500e+03,5.028052139282226562e+01,9.126773071289062500e+01,8.391709136962890625e+01,1.384973621368408203e+01
3.275128417968750000e+03,9.153209686279296875e+01,8.740476226806640625e+01,2.625491523742675781e+01,1.378397560119628906e+01
3.883268310546875000e+03,1.092307510375976562e+02,8.878636932373046875e+01,8.332395172119140625e+01,1.251179981231689453e+01
2.204347900390625000e+03,6.143413543701171875e+01,9.057778930664062500e+01,3.582200622558593750e+01,1.427176570892333984e+01
3.103648925781250000e+03,8.758953094482421875e+01,8.502831268310546875e+01,6.750395965576171875e+01,1.229660129547119141e+01
2.662395996093750000e+03,7.420705413818359375e+01,9.260295867919921875e+01,5.189304351806640625e+01,1.363348770141601562e+01
1.027614501953125000e+03,2.822787666320800781e+01,9.168695068359375000e+01,2.625724601745605469e+01,1.377851486206054688e+01
2.192352050781250000e+03,6.199037933349609375e+01,8.813660430908203125e+01,5.638054275512695312e+01,1.364443302154541016e+01
2.014465820312500000e+03,5.635379028320312500e+01,8.854668426513671875e+01,8.397133636474609375e+01,1.336116600036621094e+01
1.946309326171875000e+03,5.409106826782226562e+01,9.225892639160156250e+01,3.882767486572265625e+01,1.354161167144775391e+01
3.781806396484375000e+03,1.058172149658203125e+02,8.793170166015625000e+01,4.830686950683593750e+01,1.420926284790039062e+01
2.298680664062500000e+03,6.400188446044921875e+01,9.419222259521484375e+01,3.756059646606445312e+01,1.418755817413330078e+01
2.284250000000000000e+03,6.421303558349609375e+01,9.296060180664062500e+01,9.076049041748046875e+01,1.400680160522460938e+01
1.612426147460937500e+03,4.532338714599609375e+01,8.885000610351562500e+01,3.171310043334960938e+01,1.375064086914062500e+01
3.304626464843750000e+03,9.273414611816406250e+01,8.606484985351562500e+01,6.981138610839843750e+01,1.323148536682128906e+01
1.508778930664062500e+03,4.179986572265625000e+01,9.079103088378906250e+01,5.548789978027343750e+01,1.360766601562500000e+01
1.351566040039062500e+03,3.691515350341796875e+01,8.587129211425781250e+01,3.912792587280273438e+01,1.211385631561279297e+01
1.342280883789062500e+03,3.692239379882812500e+01,9.498522949218750000e+01,7.198479461669921875e+01,1.352964210510253906e+01
2.043248168945312500e+03,5.812889099121093750e+01,8.890782165527343750e+01,5.590705490112304688e+01,1.283379745483398438e+01
1.947191162109375000e+03,5.445648956298828125e+01,8.917363739013671875e+01,2.768475711345672607e-01,1.341253852844238281e+01
1.657852050781250000e+03,4.590272903442382812e+01,8.883551788330078125e+01,6.484061431884765625e+01,1.444031715393066406e+01
2.171670410156250000e+03,6.080239868164062500e+01,8.700205993652343750e+01,4.576855850219726562e+01,1.412430000305175781e+01
1.335713134765625000e+03,3.742758560180664062e+01,8.819365692138671875e+01,9.129277801513671875e+01,1.333586692810058594e+01
1.667495849609375000e+03,4.722211837768554688e+01,9.028020477294921875e+01,6.657810974121093750e+01,1.358481407165527344e+01
2.158008056640625000e+03,6.136049652099609375e+01,8.553094482421875000e+01,2.082401847839355469e+01,1.380566978454589844e+01
1.229515502929687500e+03,3.482383728027343750e+01,9.133569335937500000e+01,3.125149011611938477e+00,1.441497421264648438e+01
6.658425292968750000e+03,4.270699691772460938e+01,9.477722167968750000e+01,3.146107673645019531e+01,1.255598640441894531e+01
1.045561767578125000e+03,2.997842597961425781e+01,8.618161773681640625e+01,6.694136810302734375e+01,1.204839515686035156e+01
1.370387207031250000e+03,3.857033157348632812e+01,8.691922760009765625e+01,6.353334903717041016e+00,1.371328830718994141e+01
2.140525634765625000e+03,5.936441040039062500e+01,8.831310272216796875e+01,1.084387969970703125e+01,1.249840927124023438e+01
2.472753906250000000e+03,6.942243194580078125e+01,9.277552032470703125e+01,8.575086212158203125e+01,1.236208248138427734e+01
8.137606811523437500e+02,2.253625869750976562e+01,9.238882446289062500e+01,2.352393150329589844e+01,1.377089500427246094e+01
1.231596069335937500e+03,3.392872238159179688e+01,8.817147827148437500e+01,4.490679550170898438e+01,1.209522151947021484e+01
3.584305175781250000e+03,1.004288787841796875e+02,8.607366180419921875e+01,5.742972946166992188e+01,1.238918781280517578e+01
1.021242126464843750e+03,2.919612884521484375e+01,8.788059997558593750e+01,7.237452697753906250e+01,1.216599559783935547e+01
2.531472656250000000e+03,7.119971466064453125e+01,8.993142700195312500e+01,6.084321975708007812e+01,1.431696510314941406e+01
3.224365966796875000e+03,8.978109741210937500e+01,9.459865570068359375e+01,8.207357788085937500e+01,1.350439739227294922e+01
1.992804443359375000e+03,5.641532897949218750e+01,9.156394958496093750e+01,3.939076614379882812e+01,1.239403152465820312e+01
3.666477294921875000e+03,1.024861602783203125e+02,8.934601593017578125e+01,5.166942596435546875e+01,1.209650421142578125e+01
3.645607666015625000e+03,1.024344940185546875e+02,8.849597930908203125e+01,9.854941558837890625e+01,1.245571327209472656e+01
3.668098388671875000e+03,1.027545547485351562e+02,8.900054931640625000e+01,6.400523376464843750e+01,1.384451103210449219e+01
3.987859863281250000e+03,1.114331207275390625e+02,9.296099090576171875e+01,9.281082916259765625e+01,1.372013568878173828e+01
2.797032470703125000e+03,7.873049926757812500e+01,8.716910552978515625e+01,4.616539382934570312e+01,1.277015781402587891e+01
1.426714111328125000e+03,4.029093170166015625e+01,9.215088653564453125e+01,3.001998662948608398e+00,1.441535186767578125e+01
1.196012207031250000e+03,3.373259735107421875e+01,8.897578430175781250e+01,3.009486961364746094e+01,1.322146034240722656e+01
2.911505859375000000e+03,8.177680969238281250e+01,8.803558349609375000e+01,3.110241508483886719e+01,1.275849533081054688e+01
3.061738525390625000e+03,8.591492462158203125e+01,8.831105041503906250e+01,7.811941528320312500e+01,1.382296085357666016e+01
3.272121337890625000e+03,9.139153289794921875e+01,9.263215637207031250e+01,4.331905746459960938e+01,1.268401622772216797e+01
3.636213623046875000e+03,1.026262054443359375e+02,8.969767761230468750e+01,2.390667343139648438e+01,1.209202003479003906e+01
1.576683471679687500e+03,4.420615768432617188e+01,9.076921081542968750e+01,4.658761024475097656e+00,1.376063728332519531e+01
3.363443603515625000e+03,9.393484497070312500e+01,8.528070068359375000e+01,4.613157653808593750e+01,1.255322837829589844e+01
2.846382080078125000e+03,7.891315460205078125e+01,9.211717224121093750e+01,8.584344482421875000e+01,1.245948028564453125e+01
1.169667846679687500e+03,3.276838302612304688e+01,8.671795654296875000e+01,9.010086059570312500e+01,1.321154212951660156e+01
2.342463134765625000e+03,6.457859802246093750e+01,9.105832672119140625e+01,8.046977996826171875e+01,1.260062980651855469e+01
9.380050048828125000e+02,2.602277374267578125e+01,9.494937896728515625e+01,4.298849487304687500e+01,1.447502040863037109e+01
1.456892578125000000e+03,4.079980087280273438e+01,8.983724212646484375e+01,8.406201171875000000e+01,1.439573955535888672e+01
1.857649047851562500e+03,5.202852249145507812e+01,9.160060882568359375e+01,2.000630760192871094e+01,1.335708808898925781e+01
2.789668701171875000e+03,7.807098388671875000e+01,9.086960601806640625e+01,3.497849273681640625e+01,1.378741741180419922e+01
